PaperId,Titulo,Autores,Ano,Data_Publicacao,Veiculo,DOI,ArXiv_ID,Resumo,URL
35f5593f62782ef7e473a8144733de404e198d20,From Image to Insight: Transformer-Based Multimodal Feature Fusion for Enhanced Chest X-Ray Report Generation,Jayashree Das; Partha Garai,2025,2025-02-27,"2025 3rd International Conference on Intelligent Systems, Advanced Computing and Communication (ISACC)",10.1109/ISACC65211.2025.10969237,,"Automated chest X-Ray report generation offers a potential solution to reduce radiologists’ workload while improving efficiency and diagnostic accuracy. However, existing methods face challenges such as high visual similarity between normal and abnormal cases, limited descriptive diversity in reports, and biases in both textual and visual data. A novel framework has been proposed in this paper, combining multimodal fusion and contrastive learning to generate more descriptive and clinically relevant reports. The model integrates visual and textual features and employs mechanisms to focus on abnormal regions, enhancing report quality. Evaluated on the IU-X-Ray and MIMIC-CXR datasets, the framework achieves state-of-the-art performance in text generation (BLEU, ROUGE-L, METEOR) and clinical metrics (Precision, Recall, F1-Score). Human evaluation further validates its clinical utility, with fluency (3.62 and 3.61), faithfulness (3.90 and 3.92), and comprehensiveness (3.61 and 3.95) scores rated on a 5-point scale for the IU-X-Ray and MIMIC-CXR datasets, respectively. These results demonstrate the potential of the proposed framework for real-world clinical applications, enabling accurate and timely chest X-Ray report generation.",https://www.semanticscholar.org/paper/35f5593f62782ef7e473a8144733de404e198d20
3604c7293554d0455a98e63e9eaba05a9a4fe240,Dialectic-Med: Mitigating Diagnostic Hallucinations via Counterfactual Adversarial Multi-Agent Debate,Zhixiang Lu; Jionglong Su,2026,2026-04-13,Annual Meeting of the Association for Computational Linguistics,10.48550/arXiv.2604.11258,2604.11258,"Multimodal Large Language Models (MLLMs) in healthcare suffer from severe confirmation bias, often hallucinating visual details to support initial, potentially erroneous diagnostic hypotheses. Existing Chain-of-Thought (CoT) approaches lack intrinsic correction mechanisms, rendering them vulnerable to error propagation. To bridge this gap, we propose Dialectic-Med, a multi-agent framework that enforces diagnostic rigor through adversarial dialectics. Unlike static consensus models, Dialectic-Med orchestrates a dynamic interplay between three role-specialized agents: a proponent that formulates diagnostic hypotheses; an opponent equipped with a novel visual falsification module that actively retrieves contradictory visual evidence to challenge the Proponent; and a mediator that resolves conflicts via a weighted consensus graph. By explicitly modeling the cognitive process of falsification, our framework guarantees that diagnostic reasoning is tightly grounded in verified visual regions. Empirical evaluations on MIMIC-CXR-VQA, VQA-RAD, and PathVQA demonstrate that Dialectic-Med not only achieves state-of-the-art performance but also fundamentally enhances the trustworthiness of the reasoning process. Beyond accuracy, our approach significantly enhances explanation faithfulness and decisively mitigates hallucinations, establishing a new standard over single-agent baselines.",https://www.semanticscholar.org/paper/3604c7293554d0455a98e63e9eaba05a9a4fe240
3896dd99eb1bbda4038af0476843e99ba2b0fba4,IMGEF: integrated multimodal graph-enhanced framework for radiology report generation,Muhammad Usman; Xiaodi Hou; Yi Guo; Zonglin Liang; Yijia Zhang,2025,2025-05-31,Multimedia Systems,10.1007/s00530-025-01858-7,,,https://www.semanticscholar.org/paper/3896dd99eb1bbda4038af0476843e99ba2b0fba4
3aba639e2fd2bb86678fe4b16b03a119d4df6357,Integração do Contexto Clínico e Imagens de Raios-X do Tórax para Geração Automática de Laudos Radiológicos,Hériclys S. Borges; P. Vieira; F. H. D. Araujo; A. C. Carvalho Filho; L. Silva; Romuere R. V. e Silva,2026,2026-06-01,Anais do XXVI Simpósio Brasileiro de Computação Aplicada à Saúde (SBCAS 2026),10.5753/sbcas.2026.21594,,"A geração automática de laudos radiológicos a partir de radiografias de tórax tem se destacado como uma estratégia para apoiar médicos e reduzir a carga de trabalho na interpretação de imagens. Este artigo propõe uma abordagem multimodal baseada em Transformers que integra imagens (frontal e lateral) e histórico clínico do paciente. As características visuais são extraídas com uma ResNet-50 com ajuste fino progressivo, enquanto o contexto clínico é codificado com Bio_ClinicalBERT. As representações são fundidas em uma arquitetura Transformer codificador-decodificador para geração autorregressiva dos laudos. Experimentos no MIMIC-CXR mostram que o modelo produz laudos estruturados e clinicamente coerentes, com desempenho competitivo em métricas de similaridade semântica.",https://www.semanticscholar.org/paper/3aba639e2fd2bb86678fe4b16b03a119d4df6357
3f0766fc375ff12029723edba6a4f8085f348e98,Robust Fusion of Time Series and Image Data for Improved Multimodal Clinical Prediction,Ali Rasekh; Reza Heidari; Amir Hosein Haji Mohammad Rezaie; Parsa Sharifi Sedeh; Zahra Ahmadi; Prasenjit Mitra; Wolfgang Nejdl,2024,,IEEE Access,10.1109/ACCESS.2024.3497668,,"With the increasing availability of diverse data types, particularly images and time series data from medical experiments, there is a growing demand for techniques designed to combine various modalities of data effectively. Our motivation comes from the important areas of predicting mortality and phenotyping where using different modalities of data could significantly improve our ability to predict. To tackle this challenge, we introduce a new method that uses two separate encoders, one for each type of data, allowing the model to understand complex patterns in both visual and time-based information. Apart from the technical challenges, our goal is to make the predictive model more robust in noisy conditions and perform better than current methods. We also deal with imbalanced datasets and use an uncertainty loss function, yielding improved results while simultaneously providing a principled means of modeling uncertainty. Additionally, we include attention mechanisms to fuse different modalities, allowing the model to focus on what’s important for each task. We tested our approach using the comprehensive multimodal MIMIC dataset, combining MIMIC-IV and MIMIC-CXR datasets. Our experiments show that our method is effective in improving multimodal deep learning for clinical applications. The code for this work is publicly available at: https://github.com/AliRasekh/TSImageFusion",https://www.semanticscholar.org/paper/3f0766fc375ff12029723edba6a4f8085f348e98
40e7f6478bcd2862465ecf295e6d68db45ec354a,Research on automatic generation of multimodal medical image reports based on semantic retention,Yufeng Jiang,2025,2025-07-30,International Conference on Image Processing and Deep Learning,10.1117/12.3071812,,"Generating medical image reports automatically presents several obstacles. For example, there exists a wide variety of disease types. Also, the descriptions in generated reports often lack professionalism and fluency. To tackle these problems, this research puts forward a semantic-retention-based approach for the automatic generation of multimodal medical image reports. Initially, we utilize a hierarchical vision transformer with shifted windows to capture multi-perspective visual features from patients' medical images. Concurrently, a bidirectional encoder model grounded in the transformer architecture is adopted to extract semantic features from medical history data. Subsequently, we integrate these multimodal features. This integration aims to enhance the model's capability to identify diverse disease types. Next, we employ a pre-trained medical text word vector dictionary to encode visual feature labels. By doing so, we can improve the professionalism of the reports generated. Finally, we incorporate a semantic retention module into the decoder. This step is taken to deal with the long-distance dependencies within medical image data. This study underwent validation using the chest X-ray dataset (IU X-Ray) collected by Indiana University and the intensive care X-ray medical dataset (MIMIC-CXR) jointly issued by the Massachusetts Institute of Technology and Massachusetts General Hospital. Experimental results indicate that the proposed method enables better focus on diseased regions. It also boosts the accuracy and fluency of generated reports. Moreover, it helps radiologists complete the writing of medical image reports rapidly.",https://www.semanticscholar.org/paper/40e7f6478bcd2862465ecf295e6d68db45ec354a
431040e8141bf8de7404866c5a2ac9b6637ff97f,Federated Vision-Language Models for Privacy-Preserving Medical Image Analysis,S. Krishnapriya; Amaravarapu Pramod Kumar; Boddupally Janaiah; K. S. R. Kumar,2026,2026-01-23,Journal of Applied Science and Technology Trends,10.38094/jastt71610,,"Deep learning has enhanced the analysis of medical images but privacy issues and institutional variations restrict their large scale application in clinics. FedVLM, a federated vision language model tailored to privacy-preserving multimodal medical image analysis, is one of the solutions to these problems. Contrary to the conventional federated design, which can only process single modal image data, FedVLM takes paired radiological images and clinical reports jointly, which demonstrates high zero-shot and few-shot diagnostic performance. The design consists of secure aggregation, differential privacy and proximal optimization that ensure protection of patient data and minimize variability across sites. Large scale experiments on the NIH ChestX-ray14, MIMIC-CXR, and BraTS datasets indicate that FedVLM is an accurate and interpretable model that achieves near-centralized performance on vision language models without violating privacy. Building on previous works such as FACMIC, BioViL, and FAA-CLIP, FedVLM introduces new methods, including privacy-aware optimization, proximal regularization for varied data, and multimodal contrastive alignment, creating a unified federated framework for clear and secure medical image analysis. Although FedVLM shows promising performance, this work is currently at a research stage and is not yet ready for clinical use. We need validation through future multi-institutional clinical studies.",https://www.semanticscholar.org/paper/431040e8141bf8de7404866c5a2ac9b6637ff97f
4716f448e9dccb07e8c2b983a957da80834549af,MedPromptX: Grounded Multimodal Prompting for Chest X-ray Diagnosis,Mai A. Shaaban; Adnan Khan; Mohammad Yaqub,2024,2024-03-22,LDTM/MMMI/ML4MHD/ML-CDS@MICCAI,10.1007/978-3-031-84525-3_18,2403.15585,"Chest X-ray images are commonly used for predicting acute and chronic cardiopulmonary conditions, but efforts to integrate them with structured clinical data face challenges due to incomplete electronic health records (EHR). This paper introduces MedPromptX, the first clinical decision support system that integrates multimodal large language models (MLLMs), few-shot prompting (FP) and visual grounding (VG) to combine imagery with EHR data for chest X-ray diagnosis. A pre-trained MLLM is utilized to complement the missing EHR information, providing a comprehensive understanding of patients' medical history. Additionally, FP reduces the necessity for extensive training of MLLMs while effectively tackling the issue of hallucination. Nevertheless, the process of determining the optimal number of few-shot examples and selecting high-quality candidates can be burdensome, yet it profoundly influences model performance. Hence, we propose a new technique that dynamically refines few-shot data for real-time adjustment to new patient scenarios. Moreover, VG narrows the search area in X-ray images, thereby enhancing the identification of abnormalities. We also release MedPromptX-VQA, a new in-context visual question answering dataset encompassing interleaved images and EHR data derived from MIMIC-IV and MIMIC-CXR-JPG databases. Results demonstrate the SOTA performance of MedPromptX, achieving an 11% improvement in F1-score compared to the baselines. Code and data are publicly available on https://github.com/BioMedIA-MBZUAI/MedPromptX.",https://www.semanticscholar.org/paper/4716f448e9dccb07e8c2b983a957da80834549af
496c45e745a55ebf91d3f1f7189ccefa4c324199,Robust Multimodal Learning Using Low-Rank Approximation and Context-Aware Representations in Medical Imaging,J. Upadhya; K. Poudel; J. Ranganathan,2025,2025-11-02,2025 IEEE International Conference on Future Machine Learning and Data Science (FMLDS),10.1109/FMLDS67896.2025.00128,,"Multimodal learning systems have shown great promise in healthcare by integrating image and text modalities, yet they often struggle with missing data, high dimensionality, and limited generalization in data-scarce environments. This work introduces a mathematically grounded and theoretically justified framework for robust multimodal learning that simultaneously addresses data incompleteness, interpretability, and few-shot generalization. Unlike prior empirical fusion methods, our approach is built upon low-rank modeling principles, including Robust Principal Component Analysis (RPCA), semantic-regularized matrix completion, and tensor factorization, which allow us to denoise, complete, and compress high-dimensional multimodal representations into meaningful low-dimensional latent spaces. The proposed HyperFusion module uniquely combines bilinear, low-rank, and tensor fusion strategies to learn comprehensive cross-modal interactions while maintaining computational efficiency. Additionally, semantic priors from pretrained language models are leveraged during matrix completion to ensure clinically relevant imputations. For generalization under limited supervision, we adopt a prototype-based few-shot learning scheme, further enabled by the robustness of our latent embeddings. Our framework is validated on the MIMIC-CXR dataset, achieving competitive classification accuracy (94.9%), outperforming baseline CNN, BioBERT, and early fusion models. It also demonstrates high semantic alignment and robustness to up to 70% missing modalities, confirming its effectiveness in real-world clinical scenarios.",https://www.semanticscholar.org/paper/496c45e745a55ebf91d3f1f7189ccefa4c324199
4a940738bb595cf1779e0eeafe08f46ad2e62c99,"Multimodal vision-language models in chest x-ray analysis: a study of generalization, supervision, and robustness.",Batoul Aljaddouh; D. Malathi; Feisal Alaswad,2025,2025-11-25,Biomedical Engineering Letters,10.1007/s13534-025-00535-y,,,https://www.semanticscholar.org/paper/4a940738bb595cf1779e0eeafe08f46ad2e62c99
4bc90b36427c395315f5cfa75343f3e1a608ac6c,Difference Visual Question Answering in Medical Imaging Based on Multimodal Large Models and Enhanced by Prior Region-level Difference Descriptions,Bokai Yang; Haorong Li; Yirong Qin; Huazhen Huang; Ye Li; Jikui Liu; Yunpeng Cai,2026,2026-07-23,Information Technology and Control,10.5755/j01.itc.55.2.44202,,"Difference Visual Question Answering (Diff-VQA) in medical imaging automatically compares patient images across time points to support assessment of lesion progression and treatment efficacy. However, pixel-level matching is unreliable due to non-rigid deformations, view shifts, and acquisition noise, while existing models often rely on synthetic labels and lack effective integration of local and global information. To address these challenges, we propose a multimodal large-model framework that adopts a progressive “local semantic modeling–global difference reasoning” strategy. Key anatomical regions in chest X-rays are localized via object detection and aligned with VinDr-CXR annotations to construct region–disease mappings, transforming misalignment into semantic difference analysis. A dynamic sampling strategy further generates clinically meaningful image pairs with fine-grained difference labels. Finally, a multimodal large model fuses local features with global context to support single-image QA, dual-image disease description, and global difference reasoning. Experiments on the MIMIC-Diff-VQA dataset demonstrate state-of-the-art accuracy in single-image QA and substantial improvements in Diff-VQA tasks over mainstream medical large models. In the single-image QA tasks, our model improves accuracy from 52.5% to 64.1% (22.2% relative improvement), and in the Diff-VQA tasks, the CIDEr score increases from 1.027 to 1.379 (34.3% relative improvement). These results highlight the framework’s potential to enhance diagnostic accuracy and strengthen clinical decision support in radiology practice.",https://www.semanticscholar.org/paper/4bc90b36427c395315f5cfa75343f3e1a608ac6c
4bf6858a8e49159014b7c2b5422ee258e7948c26,AMRG: an automated medical report generation methods based on multimodal fusion,Jiahao Chen; Qun Liu; Pengcheng Xu,2026,2026-06-01,International Conference on Biomedical Engineering and Medical Devices,10.1117/12.3111873,,"Medical Report Generation can assist radiologists in clinical diagnosis and report writing, helping to reduce their workload and showing great potential for practical application. However, it still faces major challenges, such as difficulty in recognizing medical entities and intra-modal semantic deviation, which limit its effectiveness in applications. This study introduces a novel generation framework rooted in multimodal fusion, termed AMRG for short. By introducing a medical prior knowledge graph and dynamically adapting it, AMRG enhances the model’s capability to understand detailed information from both medical images and texts. Then, with employing causal intervention mechanism, both visual bias correction and textual bias correction modules are designed to mitigate cross-modal semantic discrepancies. Experimental results on the IU-Xray and MIMIC-CXR datasets demonstrate that AMRG achieves strong and consistent performance, indicating its potential and research value.",https://www.semanticscholar.org/paper/4bf6858a8e49159014b7c2b5422ee258e7948c26
4c974531662fee6355fdd3a5c9a4330043a17669,From Human Attention to Diagnosis: Semantic Patch-Level Integration of Vision-Language Models in Medical Imaging,D. Lvov; Ilya S. Pershin,2025,,Neural Information Processing Systems,10.52202/085713-4379,,"Predicting human eye movements during goal-directed visual search is critical for enhancing interactive AI systems. In medical imaging, such prediction can support radiologists in interpreting complex data, such as chest X-rays. Many existing methods rely on generic vision–language models and saliency-based features, which can limit their ability to capture fine-grained clinical semantics and integrate domain knowledge effectively. We present LogitGaze-Med , a state-of-the-art multimodal transformer framework that unifies (1) domain-specific visual encoders (e.g., CheXNet), (2) textual embeddings of diagnostic labels, and (3) semantic priors extracted via the logit-lens from an instruction-tuned medical vision–language model (LLaVA-Med). By directly predicting continuous fixation coordinates and dwell durations, our model generates clinically meaningful scanpaths. Experiments on the GazeSearch dataset and synthetic scanpaths generated from MIMIC-CXR and validated by experts demonstrate that LogitGaze-Med improves scanpath similarity metrics by 20–30% over competitive baselines and yields over 5% gains in downstream pathology classification when incorporating predicted fixations as additional training data.",https://www.semanticscholar.org/paper/4c974531662fee6355fdd3a5c9a4330043a17669
4e922cc70d1114bf6762757259e118f5feebcb7c,Clinically-aligned Multi-modal Chest X-ray Classification,P. Sloan; E. Simpson; M. Mirmehdi,2025,2025-11-12,,,2511.09581,"Radiology is essential to modern healthcare, yet rising demand and staffing shortages continue to pose major challenges. Recent advances in artificial intelligence have the potential to support radiologists and help address these challenges. Given its widespread use and clinical importance, chest X-ray classification is well suited to augment radiologists'workflows. However, most existing approaches rely solely on single-view, image-level inputs, ignoring the structured clinical information and multi-image studies available at the time of reporting. In this work, we introduce CaMCheX, a multimodal transformer-based framework that aligns multi-view chest X-ray studies with structured clinical data to better reflect how clinicians make diagnostic decisions. Our architecture employs view-specific ConvNeXt encoders for frontal and lateral chest radiographs, whose features are fused with clinical indications, history, and vital signs using a transformer fusion module. This design enables the model to generate context-aware representations that mirror reasoning in clinical practice. Our results exceed the state of the art for both the original MIMIC-CXR dataset and the more recent CXR-LT benchmarks, highlighting the value of clinically grounded multimodal alignment for advancing chest X-ray classification.",https://www.semanticscholar.org/paper/4e922cc70d1114bf6762757259e118f5feebcb7c
4eecbd3130ced125045c617aecc7f270774aebda,Closing the Performance Gap Between AI and Radiologists in Chest X-Ray Reporting,Harshita Sharma; Maxwell C. Reynolds; Valentina Salvatelli; Anne-Marie G. Sykes; Kelly K. Horst; A. Schwaighofer; Maximilian Ilse; Olesya Melnichenko; Sam Bond-Taylor; Fernando Pérez-García; Vamshi K. Mugu; Alex Chan; Ceylan Colak; S. Swartz; Motassem Nashawaty; Austin J. Gonzalez; Heather A. Ouellette; S. Erdal; B. A. Schueler; M. Wetscherek; Noel C. F. Codella; Mohit Jain; Shruthi Bannur; Kenza Bouzid; D. C. Castro; Stephanie L. Hyland; P. Korfiatis; Ashish Khandelwal; J. Alvarez-Valle,2025,2025-11-21,arXiv.org,10.48550/arXiv.2511.21735,2511.21735,"AI-assisted report generation offers the opportunity to reduce radiologists'workload stemming from expanded screening guidelines, complex cases and workforce shortages, while maintaining diagnostic accuracy. In addition to describing pathological findings in chest X-ray reports, interpreting lines and tubes (L&T) is demanding and repetitive for radiologists, especially with high patient volumes. We introduce MAIRA-X, a clinically evaluated multimodal AI model for longitudinal chest X-ray (CXR) report generation, that encompasses both clinical findings and L&T reporting. Developed using a large-scale, multi-site, longitudinal dataset of 3.1 million studies (comprising 6 million images from 806k patients) from Mayo Clinic, MAIRA-X was evaluated on three holdout datasets and the public MIMIC-CXR dataset, where it significantly improved AI-generated reports over the state of the art on lexical quality, clinical correctness, and L&T-related elements. A novel L&T-specific metrics framework was developed to assess accuracy in reporting attributes such as type, longitudinal change and placement. A first-of-its-kind retrospective user evaluation study was conducted with nine radiologists of varying experience, who blindly reviewed 600 studies from distinct subjects. The user study found comparable rates of critical errors (3.0% for original vs. 4.6% for AI-generated reports) and a similar rate of acceptable sentences (97.8% for original vs. 97.4% for AI-generated reports), marking a significant improvement over prior user studies with larger gaps and higher error rates. Our results suggest that MAIRA-X can effectively assist radiologists, particularly in high-volume clinical settings.",https://www.semanticscholar.org/paper/4eecbd3130ced125045c617aecc7f270774aebda
4fb2c8e52b9f8ea08ed08adb03ebf75342068287,Chestxgen: Dynamic Memory-Augmented Vision-Language Transformer with Context-Aware Gating for Radiology Report Generation,Sharofiddin Allaberdiev; Asif Khan; Sardor Mamarasulov; Xiaojun Chen,2025,2025-09-26,Journal of Artificial Intelligence and Soft Computing Research,10.2478/jaiscr-2026-0003,,"Abstract Chest X-ray analysis is vital for clinical screening, diagnosis, and treatment planning. The increasing workload on radiologists calls for robust automated solutions to generate accurate and standardized reports. Conventional report generation models often struggle to detect rare and anomalous diseases, particularly when faced with imbalanced datasets, which can compromise diagnostic knowledge accuracy. To address these limitations, we propose ChestXGen, a novel multimodal framework for automated radiology report generation. Our model is based on a fully Transformer-based encoder-decoder architecture that integrates Memory Augmented Transformer (MAT) blocks with a Context-Aware Bi-Gate (CABG) mechanism. These enable the model to capture long-range dependencies, effectively fuse visual and textual features, and better handle underrepresented conditions. Visual features are extracted using a ResNet-101-V2 backbone and refined through a shared memory module that continuously reinforces cross-modal associations. This integrated approach facilitates the generation of comprehensive, accurate, and contextually coherent reports. Extensive evaluation on the large-scale MIMIC-CXR dataset, comprising 377,110 images and corresponding free-text reports demonstrate that ChestXGen outperforms previous models on BLEU-1, BLEU-2, BLEU-3, and METEOR metrics. The results demonstrate the efficacy of Transformer-based models in substantially reducing radiologists’ reporting burden while concurrently enhancing the precision and reliability of diagnostic interpretations.",https://www.semanticscholar.org/paper/4fb2c8e52b9f8ea08ed08adb03ebf75342068287
50173939616e3f342124d84876c8ec85d887fedd,MEDMKG: Benchmarking Medical Knowledge Exploitation with Multimodal Knowledge Graph,Xiaochen Wang; Yuan Zhong; Lingwei Zhang; Lisong Dai; Ting Wang; Fenglong Ma,2025,2025-05-22,arXiv.org,10.48550/arXiv.2505.17214,2505.17214,"Medical deep learning models depend heavily on domain-specific knowledge to perform well on knowledge-intensive clinical tasks. Prior work has primarily leveraged unimodal knowledge graphs, such as the Unified Medical Language System (UMLS), to enhance model performance. However, integrating multimodal medical knowledge graphs remains largely underexplored, mainly due to the lack of resources linking imaging data with clinical concepts. To address this gap, we propose MEDMKG, a Medical Multimodal Knowledge Graph that unifies visual and textual medical information through a multi-stage construction pipeline. MEDMKG fuses the rich multimodal data from MIMIC-CXR with the structured clinical knowledge from UMLS, utilizing both rule-based tools and large language models for accurate concept extraction and relationship modeling. To ensure graph quality and compactness, we introduce Neighbor-aware Filtering (NaF), a novel filtering algorithm tailored for multimodal knowledge graphs. We evaluate MEDMKG across three tasks under two experimental settings, benchmarking twenty-four baseline methods and four state-of-the-art vision-language backbones on six datasets. Results show that MEDMKG not only improves performance in downstream medical tasks but also offers a strong foundation for developing adaptive and robust strategies for multimodal knowledge integration in medical artificial intelligence.",https://www.semanticscholar.org/paper/50173939616e3f342124d84876c8ec85d887fedd
509abcded94abe2b9dd01e8bc4ae08650c65503f,MRID: Modeling Radiological Image Differences for Disease Progression Reasoning via Multi-Task Self-Supervision,Yongtao Hao; Pandong Wang; Yanming Chen; Haifeng Zhao,2026,2026-02-27,Electronics,10.3390/electronics15050997,,"Automated radiology report generation has become a prominent research topic in medical multimodal learning. However, most existing approaches primarily focus on single-image interpretation and rarely address the task of tracking disease progression across longitudinal chest X-rays. This task presents two major challenges: accurately localizing pathological changes between temporally paired images, and effectively translating visual difference representations into clinically meaningful textual descriptions. To address these challenges, we propose MRID (Modeling Radiological Image Differences for Disease Progression Reasoning), a multi-task self-supervised framework that follows a pretraining–finetuning paradigm. MRID leverages multiple complementary self-supervised objectives to jointly achieve (1) intra-modal spatial alignment of organs and pathological regions across image pairs, and (2) cross-modal semantic alignment between visual difference representations and radiology report embeddings. Furthermore, we introduce a simple yet effective data augmentation strategy to alleviate the imbalance of disease progression categories. Extensive experiments conducted on the Longitudinal-MIMIC and MS-CXR-T datasets demonstrate that MRID effectively captures fine-grained disease progression patterns. In addition, the proposed framework achieves competitive performance on single-image radiology report generation, further highlighting its strong capability in modeling chest X-ray semantics.",https://www.semanticscholar.org/paper/509abcded94abe2b9dd01e8bc4ae08650c65503f
525c11c70569dcb2309ec2225fdfd1d41c014fe4,Multimodal Variational Autoencoder for Low-cost Cardiac Hemodynamics Instability Detection,Mohammod Naimul Islam Suvon; Prasun Chandra Tripathi; Wenrui Fan; Shuo Zhou; Xianyuan Liu; S. Alabed; V. Osmani; Andrew J Swift; Chen Chen; Haiping Lu,2024,2024-03-20,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.48550/arXiv.2403.13658,2403.13658,"Recent advancements in non-invasive detection of cardiac hemodynamic instability (CHDI) primarily focus on applying machine learning techniques to a single data modality, e.g. cardiac magnetic resonance imaging (MRI). Despite their potential, these approaches often fall short especially when the size of labeled patient data is limited, a common challenge in the medical domain. Furthermore, only a few studies have explored multimodal methods to study CHDI, which mostly rely on costly modalities such as cardiac MRI and echocardiogram. In response to these limitations, we propose a novel multimodal variational autoencoder ($\text{CardioVAE}_\text{X,G}$) to integrate low-cost chest X-ray (CXR) and electrocardiogram (ECG) modalities with pre-training on a large unlabeled dataset. Specifically, $\text{CardioVAE}_\text{X,G}$ introduces a novel tri-stream pre-training strategy to learn both shared and modality-specific features, thus enabling fine-tuning with both unimodal and multimodal datasets. We pre-train $\text{CardioVAE}_\text{X,G}$ on a large, unlabeled dataset of $50,982$ subjects from a subset of MIMIC database and then fine-tune the pre-trained model on a labeled dataset of $795$ subjects from the ASPIRE registry. Comprehensive evaluations against existing methods show that $\text{CardioVAE}_\text{X,G}$ offers promising performance (AUROC $=0.79$ and Accuracy $=0.77$), representing a significant step forward in non-invasive prediction of CHDI. Our model also excels in producing fine interpretations of predictions directly associated with clinical features, thereby supporting clinical decision-making.",https://www.semanticscholar.org/paper/525c11c70569dcb2309ec2225fdfd1d41c014fe4
53970b53c245cf073ec7f0a7bd7c0ec39158dcfd,EviAgent: Evidence-Driven Agent for Radiology Report Generation,Tuoshi Qi; Shenshen Bu; Yi Xiang; Zhiming Dai,2026,2026-03-14,arXiv.org,10.48550/arXiv.2603.13956,2603.13956,"Automated radiology report generation holds immense potential to alleviate the heavy workload of radiologists. Despite the formidable vision-language capabilities of recent Multimodal Large Language Models (MLLMs), their clinical deployment is severely constrained by inherent limitations: their""black-box""decision-making renders the generated reports untraceable due to the lack of explicit visual evidence to support the diagnosis, and they struggle to access external domain knowledge. To address these challenges, we propose the Evidence-driven Radiology Report Generation Agent (EviAgent). Unlike opaque end-to-end paradigms, EviAgent coordinates a transparent reasoning trajectory by breaking down the complex generation process into granular operational units. We integrate multi-dimensional visual experts and retrieval mechanisms as external support modules, endowing the system with explicit visual evidence and high-quality clinical priors. Extensive experiments on MIMIC-CXR, CheXpert Plus, and IU-Xray datasets demonstrate that EviAgent outperforms both large-scale generalist models and specialized medical models, providing a robust and trustworthy solution for automated radiology report generation.",https://www.semanticscholar.org/paper/53970b53c245cf073ec7f0a7bd7c0ec39158dcfd
5459c98fbd73cc779b01012dc68dd49c69ef632e,S2D-Align: Shallow-to-Deep Auxiliary Learning for Anatomically-Grounded Radiology Report Generation,Jiechao Gao; Chang Liu; Yuangang Li,2026,2026-03-14,AAAI Conference on Artificial Intelligence,10.1609/aaai.v40i36.40335,,"Radiology Report Generation (RRG) aims to automatically generate diagnostic reports from radiology images. To achieve this, existing methods have leveraged the powerful cross-modal generation capabilities of Multimodal Large Language Models (MLLMs), primarily focusing on optimizing cross-modal alignment between radiographs and reports through Supervised Fine-Tuning (SFT). However, by only performing instance-level alignment with the image-text pairs, the standard SFT paradigm fails to establish anatomically-grounded alignment, where the templated nature of reports often leads to sub-optimal generation quality. To address this, we propose S2D-Align, a novel SFT paradigm that establishes anatomically-grounded alignment by leveraging auxiliary signals of varying granularities. S2D-Align implements a shallow-to-deep strategy, progressively enriching the alignment process: it begins with the coarse radiograph-report pairing, then introduces reference reports for instance-level guidance, and ultimately utilizes key phrases to ground the generation in specific anatomical details. To bridge the different alignment stages, we introduce a memory-based adapter that empowers feature sharing, thereby integrating coarse and fine-grained guidance. For evaluation, we conduct experiments on the public MIMIC-CXR and IU X-Ray benchmarks, where S2D-Align achieves state-of-the-art performance compared to existing methods. Ablation studies validate the effectiveness of our multi-stage, auxiliary-guided approach, highlighting a promising direction for enhancing grounding capabilities in complex, multi-modal generation tasks.",https://www.semanticscholar.org/paper/5459c98fbd73cc779b01012dc68dd49c69ef632e
561fa590a391d4e1d9dfb7005c07fe1f5841cece,Medical Image Intelligence: Large Model-Enhanced Medical Multi-Image Difference Visual Question Answering System,Jiaqi Wang; Wenbin Lu; Jiaming Yin; FangPeng Lu; Jiahong Xie; Songyan Liu,2025,2025-07-25,2025 4th International Joint Conference on Information and Communication Engineering (JCICE),10.1109/JCICE66205.2025.11182064,,"The advent of artificial intelligence has precipitated the gradual implementation of visual question answering (VQA) in the domain of medical imaging. However, extant models are deficient in terms of the specialisation and temporal reasoning capabilities that are prerequisites for the medical field. The proposed framework is a multimodal visual question answering framework based on medical knowledge graphs and large language models, termed MediLKG-VQA(Medical LLM-Knowledge-Grounded VQA). This framework integrates a medical knowledge graph, constructed utilising the MIMIC-CXR-JPG dataset, with a multirelationship graph neural network, with the objective of enhancing semantic reasoning capabilities. The model’s capacity to analyse variations in medical images across different time points is facilitated by dual-graph input, thereby enabling the inference of lesion progression. Furthermore, the incorporation of the Qwen-3 large language model facilitates bilingual (Chinese-English) question-answering and structured explanations, thereby enhancing the system’s interactivity and clinical adaptability. Experimental findings demonstrate that the system exhibits superior performance in terms of accuracy, interpretability, and clinical adaptability when compared with existing methods. This provides a novel solution for intelligent diagnosis and medical decision-making.",https://www.semanticscholar.org/paper/561fa590a391d4e1d9dfb7005c07fe1f5841cece
